iter	MultiClass	F1:use_weights=true;class=0	F1:use_weights=true;class=1	F1:use_weights=true;class=2	F1:use_weights=true;class=3	F1:use_weights=false;class=0	F1:use_weights=false;class=1	F1:use_weights=false;class=2	F1:use_weights=false;class=3
647	0.3028460751	0.7222568405	0.7490404557	0.9754910596	0.9998676656	0.7704448635	0.6186254908	0.5355661882	0.9456521739
648	0.3027466465	0.722650933	0.7493721121	0.9754264832	0.9998676656	0.770697434	0.6189587273	0.5354807846	0.9456521739
649	0.3025662179	0.722866888	0.7495072264	0.9754314938	0.9998618971	0.7709719536	0.6192427273	0.5350541746	0.9430894309
650	0.3024174546	0.7226931499	0.749427	0.9755277336	0.9998676656	0.7708398791	0.6191216338	0.5357370772	0.9456521739
651	0.302282878	0.7230609398	0.7496317545	0.9755903521	0.9998676656	0.7712173773	0.6194385178	0.5364217252	0.9456521739
652	0.30215369	0.7230843049	0.7497589036	0.9756182666	0.9998734341	0.7712281436	0.6195682309	0.5363360486	0.9482288828
653	0.3021232281	0.7229924691	0.749663804	0.9756381287	0.9998734341	0.7711669203	0.6194643331	0.5365074293	0.9482288828
654	0.302089453	0.7229858212	0.7496455649	0.9756637178	0.9998734341	0.7711733091	0.6194476923	0.5367647059	0.9482288828
655	0.3019212432	0.72317643	0.7497015905	0.9757974111	0.9998618971	0.771421793	0.6195844839	0.5381410256	0.9430894309
656	0.3016620204	0.7236055545	0.7502672852	0.9759900542	0.9998561286	0.7717895589	0.6202139334	0.5395244216	0.9405405405
657	0.3016146346	0.7237341157	0.7503480824	0.9759162826	0.9998561286	0.7718818457	0.6203220165	0.5389183117	0.9405405405
658	0.3014617442	0.723926077	0.7503781322	0.9760217491	0.9998792028	0.7721119039	0.6204009747	0.5401318964	0.9508196721
659	0.3013217409	0.7237307747	0.7500917911	0.9760786999	0.9998849714	0.7720171841	0.6201155735	0.5407407407	0.9534246575
660	0.3010654004	0.7240112111	0.7502785934	0.9759914818	0.9998792028	0.7721794443	0.6202895054	0.5405666452	0.9508196721
661	0.3009008123	0.7240429351	0.750320984	0.9761026959	0.9998792028	0.7721987794	0.6202904144	0.5418751009	0.9508196721
662	0.3007578819	0.7243215189	0.7504895019	0.9761707634	0.9998734341	0.7725111213	0.6205748208	0.5424002584	0.9482288828
663	0.3006833014	0.7246471595	0.7509072918	0.9761650312	0.9998734341	0.7727130096	0.6209975147	0.5423126615	0.9482288828
664	0.3005758183	0.7247772226	0.7509206036	0.9762537088	0.9998792028	0.772853089	0.621019992	0.5435415992	0.9508196721
665	0.3004805077	0.7249158891	0.7511983224	0.9763558452	0.9998792028	0.7729358118	0.6212770064	0.5443345761	0.9508196721
666	0.3003814098	0.7249043347	0.7512987251	0.9763612225	0.9998734341	0.7728974765	0.6213617997	0.5441581591	0.9482288828
667	0.3001834716	0.7250124088	0.7511777899	0.9763558452	0.9998792028	0.7730745636	0.6213271229	0.5443345761	0.9508196721
668	0.3000234934	0.7252993265	0.7514931524	0.9763895383	0.9998792028	0.7733292442	0.6217185067	0.5443345761	0.9508196721
669	0.2997639115	0.7257598364	0.7514770364	0.9765467338	0.9998792028	0.7739275192	0.6219177751	0.5463716238	0.9508196721
670	0.2995766926	0.7258131545	0.7514814798	0.9765555175	0.9998792028	0.7739756082	0.6219252887	0.5466384503	0.9508196721
671	0.2994690544	0.726027957	0.7516374786	0.9764954643	0.9998792028	0.7741827653	0.6221749535	0.5458387516	0.9508196721
672	0.2992833139	0.7263851029	0.7523005092	0.9767136699	0.9998792028	0.7744366138	0.6228430567	0.54726206	0.9508196721
673	0.2990979648	0.7265253434	0.7523898857	0.9765770356	0.9998792028	0.7745341096	0.6229801429	0.5459274915	0.9508196721
674	0.2989613645	0.7266054893	0.7525044151	0.9766968119	0.9998792028	0.7745898214	0.6230605636	0.54726206	0.9508196721
675	0.2987485901	0.7269294255	0.7528409866	0.9768553677	0.9998849714	0.7749552723	0.6235311185	0.5481554032	0.9534246575
676	0.2985499094	0.7270854413	0.7527398438	0.9768648719	0.9998792028	0.7751352029	0.6234733609	0.5489619094	0.9508196721
677	0.2984298866	0.7269387116	0.7522382565	0.9768969812	0.9998792028	0.7751569045	0.6230356992	0.5498608155	0.9508196721
678	0.2982314016	0.7270566801	0.7526087344	0.9769509848	0.9998876762	0.7751454581	0.6233222897	0.5503113733	0.9508196721
679	0.2980073891	0.726934213	0.7524683057	0.977133312	0.9998876762	0.7751125585	0.6231696553	0.5521210128	0.9508196721
680	0.2978782594	0.7277006743	0.7534703566	0.9771613148	0.999893445	0.7756204156	0.6242141406	0.5520302482	0.9534246575
681	0.2977062204	0.7273240148	0.7531647031	0.9772483844	0.999893445	0.7754329569	0.6239659426	0.5519395135	0.9534246575
682	0.2975755992	0.7280491297	0.7539502762	0.9773119398	0.9998876762	0.7758981817	0.6247294798	0.5532125206	0.9508196721
683	0.2974559624	0.7279275807	0.7540885582	0.9772487422	0.9998876762	0.7756872081	0.6247794455	0.5522118073	0.9508196721
684	0.2972570057	0.7283752962	0.7544135547	0.977428844	0.999893445	0.7760998761	0.6251601518	0.5543998679	0.9534246575
685	0.2970891062	0.7286372156	0.7548956249	0.9775714655	0.9998876762	0.7762155992	0.6255663079	0.5558682337	0.9508196721
686	0.2969346315	0.7289147247	0.7550214121	0.977680344	0.9998992138	0.776493511	0.625737071	0.5573443983	0.956043956
687	0.2967277163	0.7289873893	0.7550526244	0.9777716353	0.9998849714	0.7765879725	0.6257900016	0.5582709892	0.9534246575
688	0.2966732728	0.7290793383	0.7551583103	0.9776952563	0.9998849714	0.7765691658	0.6258274946	0.5579926886	0.9534246575
689	0.2965927807	0.7295346253	0.7555954634	0.9776979523	0.9998849714	0.7769427744	0.6263563643	0.5578999834	0.9534246575
690	0.2964647713	0.7292128772	0.7551609025	0.977715203	0.9998849714	0.7767526648	0.6259169295	0.5581781915	0.9534246575
691	0.2963300392	0.7294238916	0.7555692881	0.9779089624	0.9998849714	0.776882506	0.6262836156	0.55994664	0.9534246575
692	0.2962208064	0.7294162446	0.7553777543	0.9777807992	0.9998849714	0.7769212573	0.6261571556	0.558828424	0.9534246575
693	0.2960746237	0.7297730149	0.7555838869	0.9778751644	0.9998849714	0.7772870487	0.6264643656	0.55994664	0.9534246575
694	0.2959728094	0.7297718347	0.7558482221	0.9779346708	0.9998849714	0.7771926285	0.6266434648	0.5602268936	0.9534246575
695	0.2958407151	0.7294674889	0.7556917776	0.9779772821	0.9998849714	0.7769072337	0.6263922109	0.5605074278	0.9534246575
696	0.2956648209	0.7299032357	0.7559305268	0.9781238374	0.9998992138	0.7773140226	0.6266839034	0.5627618569	0.956043956
697	0.2955349778	0.7300244417	0.7561840304	0.9781234789	0.9998992138	0.7773650012	0.6269298606	0.562479062	0.956043956
698	0.2953782962	0.7300704788	0.7561506056	0.9781830155	0.9999049828	0.7774988002	0.6269865249	0.5627618569	0.958677686
699	0.2952798214	0.7298131355	0.7558526846	0.9782202507	0.9998907402	0.7773148696	0.6266510374	0.5632338142	0.956043956
700	0.2951592198	0.7299824798	0.7559324551	0.9781373293	0.9998907402	0.7774818318	0.6268147915	0.5622906899	0.956043956
701	0.2950144432	0.7300926853	0.7562323162	0.9782056809	0.9998907402	0.7774949225	0.627054331	0.562856185	0.956043956
702	0.2947983663	0.7301873962	0.7562816923	0.9782229496	0.9998907402	0.7775853555	0.6271239697	0.5631393594	0.956043956
703	0.2947281953	0.7301354902	0.7563087474	0.9782567716	0.9998907402	0.7775521275	0.6271557194	0.5631393594	0.956043956
704	0.2945865567	0.7303139401	0.7563812459	0.9782974289	0.999896509	0.7776950949	0.6272220812	0.5640853351	0.958677686
705	0.2944267617	0.7305944826	0.7570004054	0.9783075091	0.9999022779	0.7778426954	0.6278622956	0.5631393594	0.9613259669
706	0.2943449361	0.7307131842	0.757067418	0.9783931591	0.9999022779	0.7779910429	0.6279761185	0.5639905946	0.9613259669
707	0.2941832274	0.7308820781	0.7571894719	0.9784050346	0.999896509	0.778110809	0.6280983745	0.5644646159	0.958677686
708	0.2940699095	0.7309213238	0.7572125119	0.9785825032	0.999896509	0.7781710463	0.6280949792	0.566559811	0.958677686
709	0.293935098	0.7310966522	0.7572793089	0.9786255298	0.999896509	0.7783640978	0.6282226385	0.5671339301	0.958677686
710	0.2937641278	0.7311894115	0.7572958088	0.9786393944	0.9999022779	0.7785191982	0.6283358121	0.5669424278	0.9613259669
711	0.2936266166	0.7313983924	0.7574992416	0.9786797247	0.999896509	0.7786667037	0.6285396465	0.5676132522	0.958677686
712	0.2934904272	0.731516862	0.7575300984	0.9787427486	0.9998907402	0.7788148138	0.6286204937	0.5683818551	0.956043956
713	0.2933841231	0.7318051239	0.7576468113	0.9786662178	0.9998907402	0.7790502133	0.6287905362	0.5680933852	0.956043956
714	0.2932747492	0.7320356363	0.7579124396	0.9787400468	0.9998907402	0.7792731138	0.6291286568	0.5684780769	0.956043956
715	0.2931063302	0.7321513185	0.7580029517	0.9787231188	0.9999022779	0.7793449412	0.6292115801	0.5684780769	0.9613259669
716	0.2930182765	0.7323181661	0.7580194376	0.9787573343	0.9999022779	0.7795760169	0.6293391431	0.5687669377	0.9613259669
717	0.2928458094	0.7324102421	0.7583180214	0.9789311508	0.999896509	0.7796370001	0.6296197691	0.5701188455	0.958677686
718	0.2926614567	0.7321703269	0.758210982	0.9789769112	0.999896509	0.7793911267	0.6294092031	0.5706032285	0.958677686
719	0.2925114741	0.7323191143	0.7582695488	0.9789230425	0.999896509	0.7794968702	0.6294804331	0.5704093766	0.958677686
720	0.2923921206	0.7325211907	0.7584583094	0.9789484451	0.999896509	0.7796972791	0.629744806	0.5704093766	0.958677686
721	0.2923113318	0.7325768552	0.758289629	0.9788284749	0.999896509	0.7798211012	0.62968523	0.5692490253	0.958677686
722	0.292177714	0.7326607402	0.7584700791	0.9789623188	0.999896509	0.7799204205	0.6298928507	0.5702156563	0.958677686
723	0.2919803999	0.7323856762	0.758082307	0.9789688021	0.999896509	0.7797052737	0.6294319158	0.5708942537	0.958677686
724	0.2919069709	0.7325003213	0.7581716538	0.9790084412	0.999896509	0.7798561351	0.629598237	0.570991328	0.958677686
725	0.2918435	0.7325098997	0.7581031009	0.9790426767	0.999896509	0.7799259964	0.6295811835	0.5712827492	0.958677686
726	0.2917151422	0.732649173	0.7581212124	0.9791091695	0.999896509	0.780055394	0.6295977812	0.5725490196	0.958677686
727	0.2916818527	0.7326633697	0.7580349263	0.9790722258	0.999896509	0.7800899575	0.6295363147	0.5723538435	0.958677686
728	0.2915801665	0.7328497496	0.7583922584	0.9791118733	0.9999107518	0.780194226	0.6298884542	0.5724514149	0.9613259669
729	0.291460926	0.7326208545	0.7581846963	0.979166122	0.9999107518	0.7800330422	0.6296489167	0.5729397714	0.9613259669
730	0.2913230587	0.7324627371	0.7581258886	0.9791311595	0.9999107518	0.7799043394	0.6295915031	0.5720613288	0.9613259669
731	0.2911076948	0.7326726864	0.7584245481	0.9791511649	0.9999165208	0.780019439	0.6298722528	0.5722563054	0.9639889197
732	0.2909505548	0.732795445	0.7584926576	0.9792919439	0.9999165208	0.7801318986	0.6299170652	0.5742134063	0.9639889197
733	0.2908989421	0.7330515408	0.7587907944	0.9792919439	0.9999222899	0.780300874	0.6302255475	0.5742134063	0.9666666667
734	0.2907826475	0.7329405516	0.7589275593	0.9794347502	0.9999165208	0.7801470639	0.6302593207	0.5754927164	0.9639889197
735	0.290659126	0.7331199902	0.7589029789	0.9794859694	0.9999165208	0.7804444691	0.6304024025	0.5757887517	0.9639889197
736	0.2905684667	0.7330775094	0.7589763378	0.9795290755	0.9999222899	0.780340842	0.6303850484	0.576381737	0.9666666667
737	0.2904696297	0.7331872381	0.7588845482	0.9794832635	0.9999222899	0.7805267358	0.6304137196	0.5758874979	0.9666666667
738	0.2903516714	0.7333040904	0.7590611487	0.9794805577	0.9999222899	0.780566352	0.6305579773	0.5759862779	0.9666666667
739	0.2901746968	0.7334622925	0.7592917745	0.9795063487	0.9999280591	0.780648296	0.6307658781	0.5762828213	0.9693593315
740	0.2900369496	0.7336014472	0.7594219266	0.9795860769	0.9999280591	0.7808242944	0.6309734299	0.5767777396	0.9693593315
741	0.2899179826	0.7337903094	0.7594171461	0.979446651	0.9999280591	0.7809576683	0.6309937625	0.5759862779	0.9693593315
742	0.2897800219	0.7339541244	0.7594708088	0.9795613602	0.9999338284	0.7811589376	0.6310994815	0.5773727648	0.9720670391
743	0.2896414487	0.7338434028	0.7595798773	0.9795779577	0.9999395977	0.781005385	0.6311429748	0.5770750988	0.974789916
744	0.289514126	0.7340240409	0.7597738238	0.9795521629	0.9999395977	0.7811302948	0.6313596783	0.5767777396	0.974789916
745	0.2893420826	0.7339588183	0.7594621333	0.9796733894	0.9999338284	0.7811704305	0.6310562016	0.5788657128	0.9720670391
746	0.289286137	0.7339931232	0.7595979559	0.9797477301	0.9999338284	0.7811721607	0.6311595519	0.5795650673	0.9720670391
747	0.289095991	0.734473858	0.7598579962	0.9798078243	0.9999280591	0.7816914595	0.6316172193	0.5801658604	0.9693593315
748	0.2889753805	0.7347896267	0.7601509968	0.9799596261	0.9999280591	0.7819949246	0.631974496	0.5817740818	0.9693593315
749	0.2888251798	0.7349272449	0.7600960271	0.9798567343	0.9999280591	0.7821559792	0.6320091191	0.5808683619	0.9693593315
750	0.2887963026	0.7350056675	0.7602592177	0.9798513185	0.9999280591	0.7821359977	0.6321021178	0.5810693892	0.9693593315
751	0.2886391952	0.7349124981	0.7601103523	0.9798200938	0.9999280591	0.7820606161	0.6319336695	0.5809688581	0.9693593315
752	0.2884945252	0.7354081328	0.7608276222	0.9798964454	0.9999280591	0.7824278226	0.6327300059	0.5809688581	0.9693593315
753	0.2884667574	0.7352353494	0.7605429169	0.9798648581	0.9999280591	0.7823579163	0.6324865094	0.5805670816	0.9693593315
754	0.2883196804	0.7353941811	0.7608008605	0.9799226181	0.9999338284	0.7823934433	0.6326557822	0.5815725667	0.9720670391
755	0.2881628968	0.7357988707	0.761039773	0.9799206294	0.9999338284	0.7827142005	0.6329353294	0.582278481	0.9720670391
756	0.2879832708	0.7360367464	0.7612243467	0.9799549287	0.9999338284	0.7829444468	0.6331934913	0.5825815406	0.9720670391
757	0.2879427579	0.7360954727	0.7614229447	0.9798370598	0.9999338284	0.7829107473	0.6333757653	0.5809688581	0.9720670391
758	0.2877170815	0.7363095176	0.7614221535	0.9799372391	0.9999338284	0.7832372346	0.6335314813	0.5819757366	0.9720670391
759	0.2875826792	0.7364737531	0.7616523165	0.9800031337	0.9999338284	0.7833451148	0.6337534419	0.5826826306	0.9720670391
760	0.2874438711	0.7367009558	0.7617013625	0.9800632592	0.9999338284	0.7836448533	0.633937349	0.5832899079	0.9720670391
761	0.2873817588	0.7366394747	0.761434715	0.9800721063	0.9999338284	0.7836958027	0.6337388602	0.5835940216	0.9720670391
762	0.2873345123	0.736779938	0.7616558057	0.9800659683	0.9999338284	0.7837927691	0.6339881979	0.5831886072	0.9720670391
763	0.287207707	0.7367295992	0.7616427501	0.9802644509	0.9999338284	0.7837278086	0.6338657216	0.5859361368	0.9720670391
764	0.2869678187	0.737078525	0.762215827	0.980149577	0.9999280591	0.7838504497	0.6344026012	0.5845082681	0.9693593315
765	0.2868379005	0.7370778151	0.76217061	0.9801781129	0.9999280591	0.7838966905	0.6343967285	0.5847118231	0.9693593315
766	0.286653111	0.7371900812	0.762495412	0.9804472968	0.9999338284	0.7839714013	0.6346664726	0.5873709988	0.9720670391
767	0.2865125389	0.7372590803	0.7627209089	0.980412963	0.9999338284	0.7839145138	0.6348093899	0.5870629371	0.9720670391
768	0.2863823855	0.7372610073	0.7627074069	0.9805221152	0.9999338284	0.7839433458	0.6347862989	0.5884002103	0.9720670391
769	0.2862766503	0.7371661262	0.7625586596	0.9804847046	0.9999395977	0.7838998905	0.6346603931	0.5878851541	0.974789916
770	0.2861884435	0.7372472176	0.7627840641	0.9806023691	0.9999395977	0.7839090815	0.6348174997	0.58922618	0.974789916
771	0.286063102	0.7371039241	0.7625317173	0.9805278986	0.9999395977	0.7838294806	0.6345857733	0.5885033298	0.974789916
772	0.2860014629	0.7371988042	0.7626128797	0.9805282589	0.9999453671	0.7838729349	0.6346389303	0.5888129055	0.9775280899
773	0.2859220756	0.7371569291	0.7627344986	0.9806938465	0.9999395977	0.7838770476	0.6347755458	0.5899508082	0.974789916
774	0.2857947292	0.7373239548	0.7630317862	0.9807251269	0.9999338284	0.7839675137	0.6350699411	0.590054472	0.9720670391
775	0.2857054499	0.7374879058	0.7629055457	0.9808030613	0.9999338284	0.7842428273	0.6350681011	0.5913012854	0.9720670391
776	0.2855988045	0.7375027828	0.7627160932	0.9806938465	0.9999395977	0.7843520173	0.6350011529	0.5899508082	0.974789916
777	0.2854656077	0.73789439	0.7631802864	0.9807451975	0.9999395977	0.7846523512	0.6355240002	0.5902619089	0.974789916
778	0.2853672848	0.7380687667	0.7634371157	0.9808799267	0.9999338284	0.78479733	0.6357921309	0.5916138125	0.9720670391
779	0.2852293747	0.7382531716	0.7633740565	0.9809350926	0.9999338284	0.7850398715	0.6358128862	0.5927625772	0.9720670391
780	0.2851697001	0.7385232607	0.7635723486	0.9810876045	0.9999338284	0.7853029926	0.6360523568	0.5947573503	0.9720670391
781	0.2851146461	0.7385224323	0.7638245755	0.981112759	0.9999338284	0.785228256	0.6362554927	0.5944414941	0.9720670391
782	0.2849884397	0.7387395877	0.7640183792	0.9811440661	0.9999338284	0.7854438746	0.6365303124	0.5945467422	0.9720670391
783	0.2849021738	0.7387102964	0.7637977137	0.9810582943	0.9999395977	0.7854676309	0.6363525954	0.5939158118	0.974789916
784	0.2846830242	0.7385844714	0.763928284	0.9810459938	0.9999338284	0.7852984945	0.6364331767	0.5930766514	0.9720670391
785	0.2845843929	0.7387120708	0.763815773	0.981089598	0.9999395977	0.7854963153	0.6363978671	0.5940208739	0.974789916
786	0.284523633	0.7387633328	0.7641849517	0.9812700361	0.9999395977	0.7854547468	0.6366726558	0.595601277	0.974789916
787	0.2843630471	0.7392981174	0.7647299448	0.9813705086	0.9999395977	0.7858946946	0.6373063286	0.5966595593	0.974789916
788	0.2842198859	0.7394155514	0.7648383335	0.981418853	0.9999338284	0.7860552642	0.6375065288	0.5967655945	0.9720670391
789	0.2841412549	0.7399067068	0.7652437501	0.9813071459	0.9999338284	0.7864100506	0.6379871708	0.5958126331	0.9720670391
790	0.2839892899	0.7400444883	0.7652527837	0.9812962822	0.9999395977	0.7865241604	0.6380026728	0.5962357955	0.974789916
791	0.2838276595	0.7398719365	0.7648568661	0.981480596	0.9999395977	0.7865426507	0.6376529781	0.5986806917	0.974789916
792	0.2837199794	0.7400284914	0.7652481927	0.9815780333	0.9999395977	0.7865818232	0.6379804655	0.5995357972	0.974789916
793	0.2836077111	0.7401174246	0.7652846299	0.9816035739	0.9999395977	0.7867199602	0.6381003305	0.5995357972	0.974789916
794	0.2835011484	0.7400617077	0.7653963133	0.9816499455	0.9999453671	0.7865552497	0.6380627376	0.6003933488	0.9775280899
795	0.2833734254	0.7399587832	0.7653868041	0.9817910829	0.9999453671	0.7864431638	0.6379605463	0.6022238164	0.9775280899
796	0.2831936774	0.7402028164	0.7656926848	0.9817593733	0.9999395977	0.7865919469	0.6382849582	0.6017921147	0.974789916
797	0.2831002733	0.740074841	0.7655531307	0.98184291	0.9999395977	0.7865148329	0.6381170873	0.6028725314	0.974789916
798	0.2829700273	0.7402073224	0.7656925937	0.9818227945	0.9999395977	0.7866032945	0.638270496	0.6026561378	0.974789916
799	0.2827699745	0.7406900278	0.7661470519	0.9819581812	0.9999395977	0.7870097531	0.638792779	0.6043916487	0.974789916
800	0.2827040442	0.740792296	0.7660847524	0.9819957044	0.9999453671	0.78718181	0.6388146709	0.6049360476	0.9775280899
801	0.2826135917	0.7409462841	0.7663272579	0.9819813832	0.9999395977	0.78723831	0.6390305503	0.6048270893	0.974789916
802	0.2824612501	0.7409223152	0.7666147374	0.9819512971	0.9999395977	0.7871530948	0.6393094322	0.6033057851	0.974789916
803	0.282284926	0.7412694427	0.7668755221	0.9819431386	0.9999511366	0.7874138837	0.6395998252	0.6036311343	0.9802816901
804	0.2820955637	0.7415763619	0.7670786237	0.9820007826	0.9999395977	0.787721203	0.6399057498	0.6043916487	0.974789916
805	0.2820095068	0.7419308361	0.7673534296	0.9820843604	0.9999395977	0.7880501666	0.6402633849	0.6054814281	0.974789916
806	0.2819011445	0.7417826878	0.767379651	0.9821242523	0.9999395977	0.7878850742	0.6402225002	0.6055906222	0.974789916
807	0.2818077568	0.7418967532	0.7675677879	0.9821041252	0.9999511366	0.7879139954	0.6403739907	0.6053722733	0.9802816901
808	0.2817122213	0.7420561312	0.7677162992	0.9821904414	0.9999511366	0.7880703113	0.6405576402	0.6063560852	0.9802816901
809	0.2815127261	0.7420508005	0.7674607889	0.982148185	0.9999395977	0.788118894	0.6403332969	0.6066847335	0.974789916
810	0.281388347	0.7424580428	0.767861501	0.9822600836	0.9999511366	0.7884950369	0.6408359152	0.6076728194	0.9802816901
811	0.2812556637	0.7424812125	0.7677892325	0.9822464778	0.9999453671	0.7884917151	0.6407259828	0.608223148	0.9775280899
812	0.281162628	0.7425988631	0.767955357	0.9823413454	0.9999511366	0.7885918102	0.6408969983	0.6092162554	0.9802816901
813	0.2810538278	0.7425964873	0.7679288964	0.9823440671	0.9999453671	0.7886231684	0.6409088148	0.60910575	0.9775280899
814	0.2809067918	0.7425034048	0.7677982871	0.9823645656	0.9999453671	0.7885482043	0.6407415506	0.6096586783	0.9775280899
815	0.280837024	0.7425712479	0.7678923228	0.9823963142	0.9999511366	0.788583831	0.6408172686	0.6101017442	0.9802816901
816	0.2807689776	0.7426541027	0.7680716435	0.9823932307	0.9999511366	0.7886077699	0.6409823522	0.6098801308	0.9802816901
817	0.2806844712	0.7426796798	0.7682958161	0.9823665642	0.9999511366	0.7885730879	0.6411959729	0.6088848595	0.9802816901
818	0.2805960391	0.7429849434	0.7684988553	0.9823580373	0.9999511366	0.7888515615	0.6414878884	0.6088848595	0.9802816901
819	0.2804360043	0.7430347088	0.7685297704	0.9825485575	0.9999511366	0.7889159991	0.6414837667	0.6115461665	0.9802816901
820	0.2802596294	0.7428900874	0.7683729996	0.982487765	0.9999569061	0.7888221511	0.6413430352	0.6105454545	0.9830508475
821	0.2801544188	0.7429896084	0.7683692425	0.9825051852	0.9999569061	0.7889510093	0.6413938908	0.6108786611	0.9830508475
822	0.2800626946	0.7434921386	0.7688053467	0.9826178888	0.9999569061	0.7893704052	0.6419005955	0.6125501642	0.9830508475
823	0.2799654343	0.7436562943	0.7689812824	0.9827039335	0.9999569061	0.7895518573	0.6421460782	0.6132213294	0.9830508475
824	0.2797989256	0.7444757634	0.7697363378	0.9826783356	0.9999626757	0.7901666068	0.6430160602	0.6132213294	0.9858356941
825	0.2797090623	0.7441694281	0.7693991969	0.9827391516	0.9999511366	0.7899481243	0.6426218348	0.6142308396	0.9802816901
826	0.2796384611	0.7441762356	0.7692159809	0.9827367896	0.9999511366	0.790016023	0.6424784787	0.6146805784	0.9802816901
827	0.2795709643	0.7439398768	0.7690490752	0.9826790592	0.9999511366	0.7897877984	0.6422484531	0.6138939671	0.9802816901
828	0.2794165501	0.7438606788	0.7691783536	0.9827159138	0.9999511366	0.7896729443	0.6423276051	0.6137817584	0.9802816901
829	0.2792853449	0.7438694742	0.7690879016	0.9828464599	0.9999511366	0.7896954792	0.6421862279	0.616146789	0.9802816901
830	0.2791463794	0.7437983992	0.7689178156	0.9828177684	0.9999569061	0.7896769202	0.6420368232	0.615920763	0.9830508475
831	0.279023197	0.7438977115	0.7690395692	0.9829298197	0.9999626757	0.7898055738	0.642203396	0.6169391879	0.9858356941
832	0.278907491	0.7437323802	0.7689663862	0.9828867757	0.9999569061	0.7895958549	0.642034409	0.616599339	0.9830508475
833	0.2787831027	0.743587123	0.7688319094	0.982831752	0.9999569061	0.789487865	0.6419033038	0.6156949028	0.9830508475
834	0.2786176656	0.7436934057	0.7686149592	0.9828402872	0.9999626757	0.7897724134	0.6418885227	0.6156949028	0.9858356941
835	0.2784580236	0.7438040147	0.7687491295	0.9828146822	0.9999569061	0.7898044307	0.6419903208	0.6156949028	0.9830508475
836	0.2783706562	0.7442219027	0.7690242693	0.9828150441	0.9999569061	0.7901710198	0.6423636452	0.6160337553	0.9830508475
837	0.278270681	0.7442507836	0.7691002825	0.9829476176	0.9999569061	0.7902073279	0.6424227682	0.617620011	0.9830508475
838	0.2781181226	0.7445461212	0.7693341554	0.9829883037	0.9999569061	0.7904485113	0.6426964105	0.6184162063	0.9830508475
839	0.277998933	0.7448685992	0.769707262	0.9829794039	0.9999569061	0.7906835471	0.6431238976	0.6180747285	0.9830508475
840	0.2779251227	0.7449202369	0.7697476238	0.9829247319	0.9999569061	0.7907024907	0.6431647325	0.6175064362	0.9830508475
841	0.2778299535	0.7449431851	0.7695916631	0.9828991225	0.9999569061	0.7907869217	0.6430683491	0.6175064362	0.9830508475
842	0.2777020795	0.7449839861	0.7696055219	0.9828731525	0.9999569061	0.7908286515	0.6431066165	0.6171659621	0.9830508475
843	0.2776227372	0.7451699781	0.7697763408	0.9829107456	0.9999569061	0.7909782324	0.6433004746	0.6177336277	0.9830508475
844	0.277481048	0.745294534	0.7697551154	0.9829859405	0.9999569061	0.7911598093	0.6433501735	0.6188720973	0.9830508475
845	0.2773404297	0.7453059324	0.7700399551	0.9830751375	0.9999569061	0.7910495148	0.6435106331	0.6197858989	0.9830508475
846	0.2772206867	0.7454364644	0.7701257179	0.9831329144	0.9999569061	0.7911830064	0.6436297711	0.6205876917	0.9830508475
847	0.2771592466	0.7455921549	0.77047327	0.9830898526	0.9999569061	0.7911523486	0.6438699321	0.6202438123	0.9830508475
848	0.2770639954	0.7455344174	0.7702726886	0.9830813132	0.9999569061	0.791181485	0.6437251396	0.6202438123	0.9830508475
849	0.2769373935	0.7460640816	0.770999085	0.9830173673	0.9999569061	0.791492358	0.6444895824	0.6189861751	0.9830508475
850	0.2768089984	0.7461216093	0.7706946905	0.9830344442	0.9999569061	0.7917819371	0.644424421	0.6189861751	0.9830508475
851	0.2767352746	0.7460923199	0.7707790752	0.983097668	0.9999569061	0.791731637	0.6444693336	0.6195571956	0.9830508475
852	0.2766635757	0.7459542224	0.770742428	0.983129102	0.9999569061	0.791603991	0.6443916986	0.6196715261	0.9830508475
853	0.2766357491	0.746031935	0.7707427117	0.9831698031	0.9999569061	0.79169024	0.6444065733	0.6204730229	0.9830508475
854	0.2765108585	0.7459182999	0.7706432895	0.9831872475	0.9999569061	0.791587605	0.6442637716	0.6208171566	0.9830508475
855	0.2764053926	0.7460721912	0.7709125663	0.9833079264	0.9999569061	0.791717838	0.6445558774	0.6218518519	0.9830508475
856	0.2763186488	0.7460931114	0.7711081554	0.9833106534	0.9999569061	0.7916442383	0.6446777706	0.6217367154	0.9830508475
857	0.2762079165	0.7461573463	0.7711472706	0.9834382675	0.9999569061	0.7916827693	0.6446590605	0.6239316239	0.9830508475
858	0.2761078765	0.7466158008	0.7715842509	0.9834840878	0.9999569061	0.7920904111	0.6452264486	0.6241635688	0.9830508475
859	0.2760145027	0.7467328018	0.7717509383	0.9834259072	0.9999569061	0.7921760729	0.6454423756	0.6230055659	0.9830508475
860	0.2759590323	0.7468765866	0.7717561315	0.9835620989	0.9999569061	0.7923570394	0.6454801056	0.6252094582	0.9830508475
861	0.275857041	0.7472327578	0.772130189	0.9835182746	0.9999569061	0.7926532358	0.6459680267	0.6241635688	0.9830508475
862	0.2757033528	0.7476210529	0.7723281036	0.983527909	0.9999569061	0.7929686153	0.6462092984	0.6252094582	0.9830508475
